,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
828,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,1,6,0,0,0,3,7,0,6,7,0,2239585292.523809,0.6476671371178492,208114696.50811112,0.0,0.0,0.0,24227584.784522224,0.0,238508490.92958766,0.0601828035779156,84600000.0,0.0
829,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,2,6,1,2,0,4,0,1,1,2,5481643762.478957,0.5863856693293379,539705073.770034,0.07311994703168617,84277981.37530136,0.0,9695195.36216505,0.0,1358584048.8073952,0.1742270829045337,84600000.0,42797.70164976339
830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,7,0,0,1,5,1,3,0,0,2,2,3,1,1627977440.4412546,0.15841991956995188,1279296128.4163013,0.1819313479933734,82414037.93418427,0.0,7332080.219521779,0.0,609214088.286727,0.06960017966693616,0.0,28849.33294986812
831,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,4,1,4,1,5,0,1,3,0,0,1,0,7,0,1356662844.6993194,0.3732356922431145,178706114.99430102,0.005097305204500529,45324187.55237766,0.0,19854934.949562445,0.003463448105068344,1437813849.0175872,0.5662096242109593,768700000.0,0.0
832,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,6,2,1,0,0,3,2,4,9,5,4,0,7,0,3,149071578.869657,0.0,816881000.2207013,0.3120129524698511,100085910.603423,0.0,22537573.22754236,0.0,82593104.13074732,0.0,974500000.0,0.0
833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,7,0,0,7,3,4,0,0,0,3,0,0,3577807662.682359,1.0382220051006268,73315450.27094865,0.0,101783266.82547024,0.0,5629208.718609726,0.0014616317872283892,1890827062.2219098,0.7349340624725524,84600000.0,0.0
834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,4,4,0,1,0,7,0,0,0,0,2,1,0,2435696464.0750117,0.08391762581350848,124850260.9074343,0.0014987282916573042,34221561.73832255,0.0,4343289.067651101,0.00013007469449180406,2043078984.9516594,0.09499678955059113,0.0,79199.58965475393
835,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2,1,1,0,1,1,3,2,0,4,1,2,2,1,174596098.3239161,0.0011580276597385624,662480423.3729483,0.24696644968368286,70680852.3457324,0.0,16925244.491970196,0.0,983066604.7001936,0.34449302919423425,205800000.0,0.0
836,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,5,1,10,1,5,1,1,0,0,7,3,1,6,1,836875131.1571026,0.2139387392563734,239018954.1556133,0.0,41292219.28177295,0.0,29314068.132141463,0.0010899134056568227,1384172949.744772,0.5225003030521159,666200000.0,0.0
837,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,3,4,0,1,2,0,2,0,1,0,0,0,1,2,0,0,85246019.34861892,0.0,447400427.5833416,0.01851215174801643,27970289.564097635,0.0007948162099138995,6320800.309666242,0.0,2478769539.5363245,0.11576210480062019,727700000.0,92591.91272466246
838,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,4,0,7,0,4,0,1,1,0,1,1,6,7,1,128674397.76670545,0.0,140822678.00042614,0.0,122214744.88713305,0.06972502960456557,17712718.58762484,0.0012177792084113316,496916361.4382829,0.15251262283259565,738000000.0,0.0
839,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0,0,2,1,3,4,0,0,3,1,1,1,202782665.06692177,0.0,1178039867.9542825,0.4667380136944217,75525700.32471325,0.0,8453407.696608048,0.0,1982824332.2112572,0.7242331697654005,253800000.0,0.0
840,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,1,7,1,0,3,0,0,1,1,0,0,1,2349325490.295413,0.08318835647382183,320870482.6877127,0.007832467405020955,24198032.45136138,0.0,12857587.774250694,0.0,2414682269.8532376,0.11235530981442846,302400000.0,98142.84566706387
841,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,0,0,0,6,6,3,6,0,0,4116936120.1791177,0.435470060552931,645576395.0510712,0.09122327026893336,0.0,0.0,40635631.443198405,0.0,44247988.63532125,0.0005849647368877226,169200000.0,18497.70600340891
842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,4,0,0,1,3,7,2,0,0,1,2,1,5,3697333008.0479517,0.13124839641656028,944574067.0963073,0.044240741391975404,93069269.00187321,0.0,6320800.309666242,0.0,709695440.2827154,0.027541551953809855,0.0,75816.70155483723
843,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0,7,3,0,0,0,6,6,3,0,0,1,5,0,0,2077102250.9670713,0.07086984412348737,1333210049.3496811,0.06513636085766357,106025710.87762618,0.0,6320800.309666242,0.0,36676675.840294495,0.0,643100000.0,46610.09339845901
844,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,6,0,0,0,0,1,1,7,2,1,1,1,3993401667.5594645,1.18116406872479,67835683.38142009,0.0008323195527093781,72983248.87920432,0.045346333991475626,30663030.56823361,0.0,2391307993.4620786,0.9129510451646909,387000000.0,0.0
845,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,3,6,2,4,8,7,10,1,0,0,2,2,1,166278860.33665526,0.003641834427630976,190031966.47303095,0.0008323195527093781,155250726.16549444,0.0,19267518.893098127,0.003400875524068872,2180564189.2400217,0.8495958958979332,302400000.0,0.0
846,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,7,4,0,0,0,7,8,3,3,0,0,7,7,2,0,128674397.76670545,0.0,810640889.9552164,0.2999562592669368,103963903.78574432,0.0,14261651.781499248,0.0,171706106.00247028,0.040177851722483796,417700000.0,0.0
847,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,5,1,6,0,1,0,1,0,0,1,6,0,6,0,144765882.0244219,0.0,116413760.90084755,0.0016646391054187563,128624172.63606857,0.09336972853853132,24192479.161128275,0.0012177792084113316,1643823274.0593243,0.6537967696328626,822600000.0,0.0
848,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5,0,5,0,5,0,0,0,0,0,2,3,7,0,2050436955.3309004,0.21260953237046218,145710002.81570077,0.0026335780995486386,104112742.50944859,0.03215343858247735,14754265.213823799,0.0006556653592876952,665809531.9235795,0.0845937951624624,387000000.0,15965.786606992879
849,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,7,2,0,0,3,0,0,1,6,0,4,3,2434659656.2633443,0.705698631566611,127487673.07826531,0.0,35019069.892354034,0.009190559153756281,19805698.47690083,0.00011557519024829859,1722613778.526608,0.6622850958635835,435600000.0,0.0
850,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,2,1,7,0,2,4,0,0,7,6,1,7,7,0,4929821313.914843,0.528148368557919,127487673.07826531,0.0,26403379.542306438,0.0,39968553.87035376,0.0,164425243.8944748,0.009724506204537471,805300000.0,13829.234701073783
851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,4,1,1,0,6,3,3,0,0,0,6,1,6447903509.478906,1.9610439139977411,142346821.5396565,0.0,61001668.01785916,0.0,8453407.696608048,0.0,933607505.400516,0.3351133649421694,0.0,0.0
852,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,4,0,1,0,3,7,9,4,7,1,6,1,5,0,95213987.28559849,0.0,492833639.81318194,0.1702051984213595,130798352.03345346,0.0,38726525.75614601,0.0,1283507357.1869342,0.4877419813143498,635500000.0,0.0
853,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,6,5,7,4,1,4,3,1,6,0,0,1,0,2121933562.3222587,0.213010207205318,225994404.34691143,0.0,76229631.73276523,0.0,19337348.34775413,0.0,2540951691.9560266,0.35810992831125277,169200000.0,46304.09919540261
854,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2,4,0,1,0,3,1,9,1,10,4,9,6,5,0,2111129064.1326606,0.6108903965594151,452602567.5057696,0.15351427066405043,90701570.38277784,0.0,62993241.13761982,0.0,85142397.97480127,0.0,812900000.0,0.0
855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6,0,0,0,0,0,0,0,3,7,5,5,7,3714171200.5870194,1.0937366368046688,1097087419.9426293,0.4434731628952301,0.0,0.0,24227584.784522224,0.0,145545850.65984797,0.0014426864074612695,0.0,0.0
856,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,3,3,3,3,6,7,5,1,0,0,9,9,8,7,5,0,1087489234.7086456,0.03430976793899822,247687966.29366034,0.0,42418443.36647333,0.0022938530276625747,72188468.0131757,0.0,155343508.1606537,0.0032652073867923403,774600000.0,7627.790197995578
857,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,6,0,2,0,0,0,0,1,5,0,2,0,309355055.40661037,0.05132713479306021,120217959.01007451,0.0008323195527093781,96635068.37024,0.08298920920118671,19781176.54414559,0.0004990063883706981,2642507857.0976934,1.040381431551369,302400000.0,0.0
858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,4,4,0,2,0,0,0,0,0,1,3,6,0,4059073670.3306646,0.4253742672156765,107513949.50895938,0.0008371077909535834,46640936.21770259,0.014419694450855848,6832642.055389287,4.817643155266722e-05,584743550.2148253,0.07379238505175373,217800000.0,19057.71068454036
859,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,0,0,0,4,2,0,0,5,0,1,1,182117836.0529976,0.001112985652377287,280996467.62140536,0.10229876491059156,51760044.33566119,0.0,11068771.68625446,0.0,2594846117.957212,1.0074346368448617,169200000.0,0.0
860,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,7,0,3,9,1,3,0,4,1,1,8,0,5012191312.007796,1.4858169338314975,133844205.0086204,0.0,101937316.486471,0.0,16925244.491970196,0.0,427677682.5786116,0.13580298073808023,205800000.0,0.0
861,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,7,0,7,7,1,0,3,3,0,0,0,0,1,0,2023596654.5726957,0.590582034362395,227287810.2552685,0.0,50962397.12067895,0.0,3114632.160110358,0.0007771765727983319,2249106335.026364,0.8598743691788872,1061400000.0,0.0
862,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,1,4,3,0,7,7,4,2,2,10,1,0,3993093157.61142,1.18116406872479,309813714.9411224,0.0671082383413441,77517373.55736606,0.0,27051760.437178552,0.0,131600436.8697528,0.016826688543700653,643100000.0,0.0
863,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5,3,7,1,0,7,3,0,0,0,0,1,0,0,2107765385.1154122,0.594223868790026,121701716.67461371,0.0,64835987.44502628,0.0,10835170.39180116,0.002804587767462752,2522335967.262747,0.9860864051755934,333100000.0,0.0
864,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,1,7,1,2,8,0,3,1,0,1,0,6,7,2083966932.959586,0.590582034362395,177725050.68724,0.0,68945584.72862397,0.0,17590022.970327158,0.0012472338832745084,1239557567.8600643,0.45765982762675095,653400000.0,0.0
865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,3,0,1,0,0,0,0,0,1,3,0,1,5746867803.383025,0.6290704589294097,120455275.96164453,0.004716168457636085,0.0,0.0,6320800.309666242,0.0,1009041711.3138024,0.13620178763146668,0.0,30049.360360101873
866,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,6,0,1,2,1,3,3,0,0,0,1,1,6,214612442.18008447,0.0,938335266.5500937,0.3547708702645317,73003113.46313787,0.0,0.0,0.0,1455241913.5007222,0.5154132888030141,387000000.0,0.0
867,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,6,6,2,4,0,5,10,7,0,1,7,0,3,95486976.46933737,0.0,188241386.53171575,0.0,111436899.14704815,0.025877076095043527,22258486.725668453,0.0,206591223.8361534,0.05187911429214018,1661800000.0,0.0
868,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,1,6,1,3,0,7,2,0,0,0,5,2,0,195986112.54693207,0.003641834427630976,175151935.6972041,0.0008323195527093781,108878501.00253919,0.040008725946061904,13808159.459804028,0.003578423553980717,1168602333.2980638,0.45903425215173466,302400000.0,0.0
869,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,3,2,4,9,0,0,0,6,0,5,9,6,7,6,3,1086782218.823581,0.28591473282498514,89992006.20155807,0.0,31398797.71871161,0.0,52678385.06088619,0.0,164294664.844112,0.009278088537723198,1408000000.0,0.0
870,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,7,7,1,0,3,4,0,0,2,0,1,1,369456732.45397675,0.08468217030963963,227287810.2552685,0.0,53401633.19836887,0.0,16280786.3275427,0.0022778953396404835,2673637891.03628,1.0440198536667507,417700000.0,0.0
871,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,7,6,7,1,0,3,3,0,0,0,3,1,0,2157241110.926831,0.590582034362395,214929941.12861308,0.0,54292908.95342575,0.0028448801804716183,10485653.00715696,0.0027388724700127052,1807556651.994798,0.7105136226560786,302400000.0,0.0
872,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,4,1,0,0,2,5,3,0,0,0,2,5,0,1654683539.1380484,0.0673129434585914,780037443.3277824,0.046462810685211624,83582399.15103106,0.0,0.0,0.0,701227629.4445827,0.03558697886003667,84600000.0,40839.00958605881
873,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,0,3,5,7,0,5,1,1,3,2,0,1,1660417181.562447,0.4475949287308707,305525339.74710786,0.07947727912216164,70656192.99188861,0.0,21898586.41832094,0.0,2362885381.477859,0.9047463615575937,115300000.0,0.0
874,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,3,4,4,0,7,7,6,0,0,3,0,0,0,3,1,0,136200026.64345846,0.0012185017318212114,271785414.69060427,0.0,85672441.47616899,0.006359099735985773,7531727.468599556,0.00022705200164742405,2178338959.0159116,0.10306820752083407,776300000.0,70843.31055655259
875,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9,3,0,0,0,4,1,3,10,4,0,6,1,1,1,142489096.8745909,0.0,795189928.9378619,0.30029491346783516,95899550.463074,0.0,24092218.720461875,0.0,1650577146.654308,0.596875725664767,236500000.0,0.0
876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,3,4,0,1,0,7,7,0,0,0,1,0,3,2428178028.8793263,0.08391762581350848,124850260.9074343,0.0014987282916573042,77517373.55736606,0.0,4343289.067651101,0.00013007469449180406,2130958527.0843556,0.0987801946555179,0.0,82360.88030227444
877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,0,0,1,5,2,2,5,0,5,1,2,1,1637825081.7201424,0.44005533213875525,1279296128.4163013,0.5053648555371484,83067397.09386957,0.0,24162426.948826768,0.0,1434474902.3305638,0.5113612873635038,0.0,0.0
878,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,0,0,2,5,0,3,3,6,2,2,3,1,204917891.78418365,0.0,1178039867.9542825,0.4667380136944217,57423135.62296812,0.0,32295782.685246795,0.0,816436535.6181502,0.27691909525612496,84600000.0,0.0
879,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,2,0,3,4,6,6,7,2,1,5,5,5,0,5903628158.087033,0.21260953237046212,271165816.9467366,0.008071150100533421,121026986.78367361,0.0,26334910.09460339,0.0,80062858.44864091,0.0,321100000.0,36458.076617391016
880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,1,0,0,0,3,0,4,7,0,2,2,0,1,1578379125.5065382,0.15841991956995188,1431809481.2626233,0.20885946245972997,53401633.19836887,0.0,23537919.412238494,0.0,1467391739.0419004,0.18956077467903232,0.0,47076.85673223171
881,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,10,0,4,0,6,0,0,3,0,0,0,3,0,0,156636494.31099015,0.0,180989661.56510222,0.023470207381665303,78842511.18307596,0.04704275609775582,12395329.839932576,0.003147498616178647,2455771651.544479,0.9704550798147391,604800000.0,0.0
882,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,7,1,1,1,0,2,8,7,9,6,9,10,7,1,4,152281136.071976,0.0,419728937.2927756,0.14081120313702472,149281659.79880795,0.0,68525967.93535066,0.0,140350592.43372303,0.008649714868084411,448400000.0,0.0
883,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,1,4,0,0,0,0,3,0,0,0,3,0,1,2083966932.959586,0.590582034362395,120965685.50385025,0.030343976594952415,54859503.21969271,0.026379679404494878,8112685.174328789,0.002008052678953545,2059808640.9907022,0.8040556272858099,520200000.0,0.0
884,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,4,1,7,0,9,5,10,5,0,2,1,1,1,3588741991.653794,1.0382220051006268,217443106.0603186,0.04297754851694224,150348309.4904164,0.0,19742157.81013341,0.0,1371610269.0836968,0.5007003941574237,205800000.0,0.0
885,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,1,6,1,0,7,1,0,2,2,6,2,7,0,2492411616.9784193,0.715852812665121,112832601.01821715,0.0,59903444.52010451,0.0,29570831.9910252,0.0,764656868.5558267,0.27526508914220854,435600000.0,0.0
886,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,4,0,1,0,3,1,0,1,7,3,10,6,5,0,5956469200.3086195,1.772392780065319,353825216.5043808,0.11034779270475703,41292219.28177295,0.0,53481180.35290384,0.0,85142397.97480127,0.0,473900000.0,0.0
887,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,2,7,1,1,0,7,4,0,0,0,1,0,0,155038248.26052135,0.0,171741383.20257318,0.0,114280383.54536647,0.04007523828011292,13808159.459804028,0.003578423553980717,2652724527.490061,1.0463145719030136,387000000.0,0.0
888,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,3,7,0,0,7,4,4,0,0,7,3,0,0,3577807662.682359,1.0382220051006268,73315450.27094865,0.0,105835907.81731866,0.0,15158425.30403251,0.00021439790395388084,1898291606.578059,0.7384150469767925,115300000.0,0.0
889,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,3,0,0,1,2,4,1,2,9,10,6,2,8,3,3,42291505.65437629,0.0,260419287.72546184,0.049885155989114596,88140460.04655764,0.0,50548799.92278901,0.0,132098821.14165278,0.0,1979300000.0,0.0
890,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,5,6,0,1,2,7,0,0,0,0,1,0,6,7,2151869581.005911,0.2162650375659258,579952939.2837181,0.07465294137513166,34221561.73832255,0.0,6320800.309666242,0.0,699689304.5161338,0.08057808590113916,556800000.0,22423.53507224269
891,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,4,3,6,7,0,3,1,3,3,0,5,0,4,1,1,173040321.3867225,0.0,133844205.0086204,0.0,84062691.3327142,0.009557720948594061,15349690.333375446,0.0010577863802162676,976450470.3257326,0.3642075787711649,810600000.0,0.0
892,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,4,5,1,5,1,5,1,2,0,0,0,0,1,6,1,153823961.45335865,0.0,183067198.19845974,0.0026144549548966947,43224599.14167526,0.0,11516481.658788783,0.002800776115127712,1407966118.8101742,0.5335180034013393,1014500000.0,0.0
893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,7,0,0,0,2,6,5,0,1,1,1,1,5951537993.625923,0.2126871336078382,73315450.27094865,0.0,55749126.209561795,0.0,18545877.781152677,0.0,1618662806.3401031,0.07194284001813483,217800000.0,85041.67394983562
894,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,3,1,3,0,0,3,0,5,7,6,5,0,1,2,191561728.71371138,0.003857393420342311,177489521.35487905,0.057001860755485356,56050655.355505094,0.0,47317209.93537478,0.0,2553002126.2399487,0.9927572452527662,248500000.0,0.0
895,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6,2,1,2,0,3,7,1,3,0,8,8,1,3,3,149071578.869657,0.0,366660640.08577186,0.11745858635613243,91563991.34816906,0.0,37185717.67172921,0.0,1235487591.2476065,0.4476451920606138,641400000.0,0.0
896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,3,5,9,7,6,3,4,5,7,5,7,6454398723.399054,0.7059758090391868,224447920.84267676,0.010223256903993921,140665721.3776699,0.0,33180617.80632511,0.0,156735727.500019,0.0,30700000.0,17068.37590420533
897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3,7,7,2,0,0,0,1,0,1,3,6,0,5979778344.957071,0.2126871336078382,234607981.1335356,0.0,0.0,0.0,12857587.774250694,0.0,531718424.0075778,0.021848762916869015,217800000.0,47277.85374913188
898,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,6,1,3,0,0,0,0,0,2,2,4,0,2641340733.5511217,0.7652983047412926,173361355.75588888,0.0,106991513.8711367,0.09131740163119327,9301315.065249175,0.00048048598148334485,1441576682.2477396,0.5577710638506164,520200000.0,0.0
899,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,7,7,7,5,1,2,5,5,1,5,1,2,1,287435941.68408215,0.003416998604002226,261165205.16932008,0.0,75077222.04581898,0.0,32086954.447517462,0.0,2433286120.340959,0.11345351043324639,169200000.0,78052.3755341343
900,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4,7,3,7,1,1,1,5,3,0,0,7,3,1,0,220612346.13113946,0.010154181098510094,171741383.20257318,0.0,79684620.92812404,0.0,23484712.227486745,0.002393009047878208,2181083674.1780577,0.8601816883695464,417700000.0,0.0
901,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,5,1,3,0,2,1,0,0,0,0,2,1,0,0,4211039464.9063864,0.14797654565951804,125753697.4043859,0.0015975218544196429,20299287.62732069,0.0,7332080.219521779,0.0,2253003583.8121734,0.10409828013194233,217800000.0,116221.11222654334
902,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,3,6,0,1,0,0,0,1,7,2,0,0,0,4163349333.8053703,0.14789894442214196,112832601.01821715,0.0,10000807.334101226,0.0010258694118531688,30663030.56823361,0.0,2353767560.270379,0.11036925081899739,302400000.0,103000.98877751945
903,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,4,1,6,7,2,0,0,0,8,9,5,7,5,1,2092035978.029696,0.590582034362395,222008240.46216834,0.0,61286321.24370404,0.05270299279770186,59444557.61971912,0.0,170624934.86909053,0.017858017518195272,556800000.0,0.0
904,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,3,6,2,3,0,0,3,1,8,10,5,1,6,1,2,0,161627713.2859488,0.0,858237083.0542787,0.040172528513888195,118685835.55941746,0.0,33943628.99966277,0.0,1077236318.0853856,0.046906073580554125,508200000.0,57710.39924908073
905,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,6,5,1,7,1,4,0,0,0,1,0,3,5,4,1,174059651.0659076,0.0,191515724.13757014,0.0,90696582.10103655,0.07715680798132314,15063068.18035096,0.0,788413636.2917868,0.28280756977973526,891600000.0,0.0
906,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,4,0,0,7,3,3,0,0,0,3,0,1,2107765385.1154122,0.594223868790026,111005873.30178261,0.02593108575376544,98697238.57785755,0.0,7662894.643856114,0.0019002647329041387,1941851758.9421368,0.7578379078755455,302400000.0,0.0
907,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,1,0,7,0,0,2,7,1,1,2118248390.4351213,0.590582034362395,1333204538.8205807,0.542799766837969,55690229.411618516,0.0,7332080.219521779,0.0,108628166.34997386,0.0,387000000.0,0.0
908,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,6,2,6,5,1,1,2,3,3,2,6,0,2,1,1672737242.5719864,0.05371139144770448,194071605.62081167,0.0,69988963.81099284,0.0,31452076.64453512,0.0,2491569946.397605,0.11571155865085193,115300000.0,90168.93804818914
909,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7,6,0,0,2,1,0,4,0,7,3,6,2,0,2100413877.9102502,0.590582034362395,761110181.8015807,0.2967568090383689,47604893.24040605,0.0,24956580.074387155,0.0,74011736.27191554,0.0,556800000.0,0.0
910,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,8,0,1,0,1,3,0,3,0,2,1,2,153335556.5453579,0.010154181098510094,131317077.63893835,0.0,122675255.91283195,0.06650928587483523,12776130.832154904,0.001075326725010338,2328541990.7151985,0.9036290076476021,604800000.0,0.0
911,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,5,3,0,7,1,3,7,0,4,5,0,2,1,5,0,104000676.5449382,0.0,184298790.75256568,0.0,67626108.28683192,0.0,19742157.81013341,0.0,1688910398.066052,0.664239723145583,899200000.0,0.0
912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,6,7,3,5,9,4,1,1,2,7,5,0,6459276009.2192335,0.23532526967972894,229784558.25432444,0.0,119098486.15119725,0.0,20699316.18745729,0.0,155846209.7532273,0.0032929466665809932,0.0,41273.617941786135
913,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,3,0,7,0,7,0,0,6,0,1,0,1,4,1,121644599.3504275,0.0,166071355.5283289,0.0,124707348.2357807,0.08015047656022584,15908366.319116851,0.0024650130916858397,1883628354.3612032,0.7305227983254317,520200000.0,0.0
914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,2,0,2,6,0,1,0,7,3,1,1,3,3572554650.6014056,0.3737599218362257,260334526.64458752,0.026437078252432848,56232105.137590505,0.0,24956580.074387155,0.0,2024517097.0299828,0.2729867553044074,84600000.0,43486.18386302988
915,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,5,0,5,0,4,0,0,0,0,0,2,4,6,1,109584413.64186119,0.0,154572941.30604488,0.005267156199097277,139722551.455551,0.04314811832534991,16018658.35482398,0.0007804481669508244,777883659.3307464,0.0974945703003987,604800000.0,12324.773982724257
916,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,2,4,0,0,7,0,3,0,5,7,1,0,3,167096612.01538968,0.003641834427630976,131486641.61709633,0.035205311072497955,64835987.44502628,0.0,31770849.02882855,0.0009501323664520693,2442495082.000249,0.9551746995852832,302400000.0,0.0
