,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
332,136422954.7271911,0.0,81867509.54570547,0.004732501821802889,41292219.28177295,0.0,14261651.781499248,0.0,155683100.12979275,0.0,213300000.0,2450.1418991117416
333,136422954.7271911,0.0,44721950.01306256,0.00032377798557109454,41292219.28177295,0.0,14261651.781499248,0.0,155683100.12979275,0.0,213300000.0,153.87092179196463
334,136422954.7271911,0.0,47763643.95568204,0.0006818960059843662,41292219.28177295,0.0,14261651.781499248,0.0,155683100.12979275,0.0,213300000.0,327.6805992099227
335,136422954.7271911,0.0,42818415.6714978,0.0,41292219.28177295,0.0,14261651.781499248,0.0,155683100.12979275,0.0,213300000.0,0.0
336,136422954.7271911,0.0,45743640.5572042,0.00032613762103803247,41292219.28177295,0.0,22007571.21243169,0.0004943299668120918,155683100.12979275,0.0,213300000.0,652.9259345981126
337,136422954.7271911,0.0,70564759.20213369,0.0023325442721112673,1111967006.9847772,0.15558538458092686,14261651.781499248,0.0,155683100.12979275,0.0,213300000.0,42496.556813308656
338,136422954.7271911,0.0,68529473.76919565,0.0022506745249146224,41292219.28177295,0.0,14261651.781499248,0.0,155683100.12979275,0.0,213300000.0,1118.712030990688
339,136422954.7271911,0.0,45752599.45614058,0.00032808759599942247,41292219.28177295,0.0,14261651.781499248,0.0,155683100.12979275,0.0,213300000.0,154.6096111830908
340,36740684.437077016,0.0004607040325674259,138668558.60311794,0.0,110598501.4970728,0.01835708822466877,9695195.36216505,0.0,127811755.59329896,0.0,351800000.0,4400.139896419135
341,32694901.094161935,0.0,215870759.48787698,0.011585656405642498,50081750.628976494,0.0,9695195.36216505,0.0,127811755.59329896,0.0,351800000.0,6213.6124078843995
342,32694901.094161935,0.0,154018221.37708175,0.002050668802373204,57227259.28930198,0.001143922228337829,9695195.36216505,0.0,127811755.59329896,0.0,351800000.0,1272.8316377524934
343,32694901.094161935,0.0,140596847.71908182,0.00033202732942425007,50081750.628976494,0.0,9695195.36216505,0.0,127811755.59329896,0.0,351800000.0,155.2849017535924
344,32694901.094161935,0.0,143556949.60543376,0.0006841347758007622,84992421.33493958,0.008373352715029512,9695195.36216505,0.0,127811755.59329896,0.0,351800000.0,2139.580231834263
345,32694901.094161935,0.0,138668558.60311794,0.0,55590235.00643009,0.0011436213961708123,10971361.16927995,0.00011489972512892049,127811755.59329896,0.0,351800000.0,351.3112562780788
346,32694901.094161935,0.0,141631683.99490014,0.000334386964891188,50081750.628976494,0.0,75848349.52296051,0.0035618691964048052,127811755.59329896,0.0,351800000.0,4958.149873727144
347,621119217.5859865,0.03374314098531169,146505429.2753299,0.0006637267753142628,1202517822.5248902,0.16766515142847715,12470442.91606148,0.00012751873784274499,127811755.59329896,0.0,351800000.0,50002.54940719286
348,32694901.094161935,0.0,153050880.77492583,0.0012052763539101858,62110742.0614592,0.002350798777150221,9695195.36216505,0.0,127811755.59329896,0.0,351800000.0,1091.7223182175671
349,32694901.094161935,0.0,139599820.50323042,0.00010602366087200551,55646481.36558126,0.0011649416044789262,9695195.36216505,0.0,127811755.59329896,0.0,351800000.0,289.3955700892769
350,631404456.645897,0.06559244445822665,47842699.56310011,0.0,41292219.28177295,0.0,12586457.998778107,0.0,109207655.50915362,0.0,334500000.0,9265.961304373472
351,72222705.9376919,0.0,253665494.62624395,0.024224386120829097,41292219.28177295,0.0,12586457.998778107,0.0,109207655.50915362,0.0,334500000.0,13720.78554263612
352,72222705.9376919,0.0,93521612.51095903,0.004561663897808163,41292219.28177295,0.0,12586457.998778107,0.0,109207655.50915362,0.0,334500000.0,2377.2358893367054
353,72222705.9376919,0.0,51629964.42671034,0.0006409564960596651,41292219.28177295,0.0,12586457.998778107,0.0,109207655.50915362,0.0,334500000.0,306.610659614627
354,72222705.9376919,0.0,58667210.133547224,0.0013198187468579465,41292219.28177295,0.0,12586457.998778107,0.0,109207655.50915362,0.0,334500000.0,638.9219475334967
355,72222705.9376919,0.0,47842699.56310011,0.0,41292219.28177295,0.0,12586457.998778107,0.0,109207655.50915362,0.0,334500000.0,0.0
356,83253196.34598225,0.0009310356272129094,53596306.71799052,0.0006382224754332306,41292219.28177295,0.0,21544662.76619657,0.0005345843984602433,109207655.50915362,0.0,334500000.0,1103.1433539508764
357,2767058802.5153027,0.16098703413168275,55177302.50331122,0.0006097497560043816,616723271.757208,0.08334083310791457,12586457.998778107,0.0,109207655.50915362,0.0,334500000.0,44529.666009734254
358,86140669.60934055,0.0009016000978560538,79207582.30368066,0.0031680753314396724,41292219.28177295,0.0,12586457.998778107,0.0,109207655.50915362,0.0,334500000.0,1789.5372310878006
359,72222705.9376919,0.0,52668287.93098731,0.0006495757169163208,41292219.28177295,0.0,12586457.998778107,0.0,109207655.50915362,0.0,334500000.0,308.08803839687937
360,144246811.24422166,0.06751799373241063,42818415.6714978,0.0,992744041.1615951,2.316153891621662,19176830.963968083,0.0,129463991.02384225,0.0,121200000.0,0.0
361,78453877.84187987,0.0,338823043.6363174,0.2916256018581217,0.0,0.0,19176830.963968083,0.0,129463991.02384225,0.0,121200000.0,0.0
362,78453877.84187987,0.0,100701912.85113752,0.054712131814407705,145584821.49336743,0.25853395209381586,19176830.963968083,0.0,129463991.02384225,0.0,121200000.0,0.0
363,78453877.84187987,0.0,49802098.37566385,0.008713150428264024,27502537.15421221,0.06348091926011436,21947582.55379258,0.0021149813221371643,129463991.02384225,0.0,121200000.0,0.0
364,78453877.84187987,0.0,59143626.42597383,0.017968562336868665,432062838.1207727,0.8460806248137991,19176830.963968083,0.0,129463991.02384225,0.0,121200000.0,0.0
365,78453877.84187987,0.0,42818415.6714978,0.0,75222201.50822395,0.16092943994265724,38313334.844502464,0.008504643955862467,129463991.02384225,0.0,121200000.0,0.0
366,78453877.84187987,0.0,51935194.88329916,0.008772141314937473,51901554.790363245,0.09205454103212538,94355145.09990577,0.03157800991905739,129463991.02384225,0.0,121200000.0,0.0
367,1735072405.5838568,0.8340523710725862,54322590.86744489,0.008324285060901899,1816564850.1018689,2.277073504163601,19176830.963968083,0.0,129463991.02384225,0.0,121200000.0,0.0
368,78453877.84187987,0.0,81417199.28719014,0.031736726130144444,237761881.2807584,0.3605725283262038,21381316.410602145,0.0007487491986033611,129463991.02384225,0.0,121200000.0,0.0
369,78453877.84187987,0.0,45020606.74251724,0.0027789863261260357,71693067.66166206,0.16453456738217098,19176830.963968083,0.0,129463991.02384225,0.0,121200000.0,0.0
370,225446533.21101338,0.0,245685456.69229835,0.0,105794755.32760523,0.00766263218205127,16925244.491970196,0.0,81222228.2680157,0.0,394300000.0,1060.4404806704315
371,225446533.21101338,0.0,247627986.98853582,0.000420966370606856,86325401.15861787,0.0,16925244.491970196,0.0,81222228.2680157,0.0,394300000.0,125.64734662830166
372,225446533.21101338,0.0,245685456.69229835,0.0,90737055.38423622,0.0014433558241862899,16925244.491970196,0.0,81222228.2680157,0.0,394300000.0,193.5114365302711
373,225446533.21101338,0.0,245685456.69229835,0.0,86325401.15861787,0.0,17954149.11954415,0.00011562174215292166,81222228.2680157,0.0,394300000.0,87.26499416806301
374,225446533.21101338,0.0,245685456.69229835,0.0,99706064.30148947,0.004363633305788612,17334034.894579306,3.7433855507269815e-05,81222228.2680157,0.0,394300000.0,617.4150274617674
375,225446533.21101338,0.0,245685456.69229835,0.0,86897667.92011565,0.00014978968780381927,24154141.470748,0.0004722733830156013,81222228.2680157,0.0,394300000.0,448.707751600673
376,225446533.21101338,0.0,245685456.69229835,0.0,86325401.15861787,0.0,60828466.850136936,0.002588115034784345,81222228.2680157,0.0,394300000.0,2695.6774647606017
377,266304726.55558145,0.003287585021239848,245685456.69229835,0.0,658066098.1963074,0.10416027604352937,19421373.903524023,0.00014712883771835552,81222228.2680157,0.0,394300000.0,18213.335382356385
378,225446533.21101338,0.0,245685456.69229835,0.0,101327043.39693606,0.0030041897215832667,19651365.82699901,0.00014500300964101622,81222228.2680157,0.0,394300000.0,527.2107805177519
379,225446533.21101338,0.0,245685456.69229835,0.0,86903828.66726197,0.00015270873035331246,16925244.491970196,0.0,81222228.2680157,0.0,394300000.0,19.94575932316128
380,152745139.9242727,0.0,43712748.842648625,0.0077660591393670046,118344915.1796152,0.18616818371349075,9695195.36216505,0.0,126662916.24481738,0.0,498500000.0,0.0
381,152745139.9242727,0.0,520596795.2647045,0.47415249541877486,45876507.22344398,0.0,9695195.36216505,0.0,126662916.24481738,0.0,498500000.0,0.0
382,152745139.9242727,0.0,179521543.6234852,0.1358357108337367,45876507.22344398,0.0,9695195.36216505,0.0,126662916.24481738,0.0,498500000.0,0.0
383,152745139.9242727,0.0,55996341.25367758,0.022359388458671844,45876507.22344398,0.0,9695195.36216505,0.0,126662916.24481738,0.0,498500000.0,0.0
384,152745139.9242727,0.0,67200753.85026416,0.03173844534280016,75704432.54794174,0.05564673763434174,9695195.36216505,0.0,126662916.24481738,0.0,498500000.0,0.0
385,152745139.9242727,0.0,39179097.43253042,0.0008884524423992073,56051337.864788584,0.0200416548860278,9695195.36216505,0.0,126662916.24481738,0.0,498500000.0,0.0
386,152745139.9242727,0.0,59775121.11611347,0.020313821967814918,45876507.22344398,0.0,39442212.35042178,0.01287597858464469,126662916.24481738,0.0,498500000.0,0.0
387,193603333.26884082,0.021917233474932317,127602208.87107986,0.06296731984833387,1750193776.1665819,2.11524148974135,9695195.36216505,0.0,126662916.24481738,0.0,498500000.0,0.0
388,152745139.9242727,0.0,150719946.6657985,0.08578380754449508,45876507.22344398,0.0,9695195.36216505,0.0,126662916.24481738,0.0,498500000.0,0.0
389,152745139.9242727,0.0,51240739.53876498,0.014331128937060823,45876507.22344398,0.0,9695195.36216505,0.0,126662916.24481738,0.0,498500000.0,0.0
390,172000472.28623483,0.007804494583568969,116004983.79615441,0.0,665399425.2299693,0.23970164720078663,26127534.665142894,0.0,98276657.88104485,0.0,121200000.0,37884.807165270315
391,122173820.17753592,0.0,135019795.0443986,0.0032380343537009894,75217655.02157764,0.016241498073128472,26127534.665142894,0.0,98276657.88104485,0.0,121200000.0,3109.4043341268716
392,122173820.17753592,0.0,116148155.78057757,1.9646125724505688e-05,135620681.2152761,0.02797913032086247,26127534.665142894,0.0,98276657.88104485,0.0,121200000.0,3797.5733061597257
393,122173820.17753592,0.0,116004983.79615441,0.0,39844458.30464545,0.006398025507887957,26127534.665142894,0.0,98276657.88104485,0.0,121200000.0,815.9280266686035
394,122173820.17753592,0.0,116004983.79615441,0.0,337429665.23372465,0.08927356916034929,26127534.665142894,0.0,98276657.88104485,0.0,121200000.0,12675.680989056407
395,122173820.17753592,0.0,116004983.79615441,0.0,79750889.78418234,0.01625149293778737,26127534.665142894,0.0,98276657.88104485,0.0,121200000.0,2154.074372341989
396,122173820.17753592,0.0,116004983.79615441,0.0,58808388.67318782,0.009209869896519214,34379731.9234938,0.0006045221336497946,98276657.88104485,0.0,121200000.0,1641.2974302574482
397,1065959318.4203765,0.07074627414157733,116004983.79615441,0.0,1850265505.2449348,0.34442839259778657,26127534.665142894,0.0,98276657.88104485,0.0,121200000.0,60252.03484781174
398,122173820.17753592,0.0,116004983.79615441,0.0,179216239.71353117,0.03794092430184939,26127534.665142894,0.0,98276657.88104485,0.0,121200000.0,5183.493073352765
399,122173820.17753592,0.0,116004983.79615441,0.0,75587420.87952274,0.0164534567382171,26127534.665142894,0.0,98276657.88104485,0.0,121200000.0,2138.3774791024425
400,125788764.77143934,0.0,47842699.56310011,0.0,77290170.00149564,0.009804869205362889,31851732.358506463,0.0,48463701.69719181,0.0,612100000.0,0.0
401,125788764.77143934,0.0,116724520.01246387,0.06960859910357642,73635495.64465328,0.0,31851732.358506463,0.0,48463701.69719181,0.0,612100000.0,0.0
402,125788764.77143934,0.0,56299490.38920525,0.008157119618098523,73635495.64465328,0.0,31851732.358506463,0.0,48463701.69719181,0.0,612100000.0,0.0
403,125788764.77143934,0.0,47842699.56310011,0.0,73635495.64465328,0.0,31851732.358506463,0.0,48463701.69719181,0.0,612100000.0,0.0
404,125788764.77143934,0.0,47842699.56310011,0.0,73635495.64465328,0.0,31851732.358506463,0.0,48463701.69719181,0.0,612100000.0,0.0
405,125788764.77143934,0.0,47842699.56310011,0.0,73635495.64465328,0.0,31851732.358506463,0.0,48463701.69719181,0.0,612100000.0,0.0
406,125788764.77143934,0.0,47842699.56310011,0.0,73635495.64465328,0.0,32661870.099663764,0.0004183972408685657,48463701.69719181,0.0,612100000.0,0.0
407,135710165.9542293,0.004997900955306668,51479395.8126895,0.0026690078174042863,274112240.69645274,0.2572863381987629,31851732.358506463,0.0,48463701.69719181,0.0,612100000.0,0.0
408,125788764.77143934,0.0,57824036.820528686,0.008254406937019843,73635495.64465328,0.0,31851732.358506463,0.0,48463701.69719181,0.0,612100000.0,0.0
409,125788764.77143934,0.0,47842699.56310011,0.0,73635495.64465328,0.0,31851732.358506463,0.0,48463701.69719181,0.0,612100000.0,0.0
410,183848604.0834253,0.0071728774573722245,139228185.5331078,0.0,88504054.42292786,0.004086976718220148,20319063.206658736,0.0,142192202.7424727,0.0,0.0,2042.2794739527017
411,126829027.92959374,0.0,230861108.49999037,0.013906933118527982,75795704.53955784,0.0,20319063.206658736,0.0,142192202.7424727,0.0,0.0,7029.825656949818
412,126829027.92959374,0.0,159179243.33896443,0.002680457057613211,75795704.53955784,0.0,20319063.206658736,0.0,142192202.7424727,0.0,0.0,1296.1964257069064
413,126829027.92959374,0.0,141215886.1076295,0.00035182575467182313,75795704.53955784,0.0,20319063.206658736,0.0,142192202.7424727,0.0,0.0,158.67845366149913
414,126829027.92959374,0.0,144268580.2185644,0.0007256640370095432,93418943.18864304,0.004710763803895004,20319063.206658736,0.0,142192202.7424727,0.0,0.0,1270.169396706889
415,126829027.92959374,0.0,139228185.5331078,0.0,81550262.75663555,0.001236895798267898,20319063.206658736,0.0,142192202.7424727,0.0,0.0,241.9389378003281
416,126829027.92959374,0.0,142282272.1394719,0.00035418539013876095,75795704.53955784,0.0,39847779.82020408,0.0012089201187399565,142192202.7424727,0.0,0.0,1448.8293396025877
417,1404277641.230184,0.07687431461963562,143082291.3921577,0.0003362238289773818,871150433.0361383,0.12179755603918771,20319063.206658736,0.0,142192202.7424727,0.0,0.0,39165.55985965729
418,126829027.92959374,0.0,160055172.32361236,0.0017845320263260704,83860111.30202624,0.0013202979543945718,20319063.206658736,0.0,142192202.7424727,0.0,0.0,1112.5862769627522
419,126829027.92959374,0.0,140187762.2848142,0.00011218661147964859,77611896.05207324,0.0003944594510776455,20319063.206658736,0.0,142192202.7424727,0.0,0.0,125.33902646815201
420,60717312.84309486,0.0,0.0,0.0,69978408.63095033,0.025237170308965245,22258486.725668453,0.0,96767921.20487039,0.0,808400000.0,977.0944428528697
421,60717312.84309486,0.0,305847368.2097646,0.10168139370123562,41292219.28177295,0.0,22258486.725668453,0.0,96767921.20487039,0.0,808400000.0,9384.945269931095
422,60717312.84309486,0.0,62073076.9579548,0.02008331804585621,41292219.28177295,0.0,22258486.725668453,0.0,96767921.20487039,0.0,808400000.0,1694.3237889565778
423,60717312.84309486,0.0,6686488.517594373,0.0028843042322684925,41292219.28177295,0.0,22258486.725668453,0.0,96767921.20487039,0.0,808400000.0,222.98957062881968
424,60717312.84309486,0.0,15624232.757597478,0.005939184360860761,44124263.15602411,0.0021387465607650836,22258486.725668453,0.0,96767921.20487039,0.0,808400000.0,543.6290799437975
425,60717312.84309486,0.0,0.0,0.0,41292219.28177295,0.0,22258486.725668453,0.0,96767921.20487039,0.0,808400000.0,0.0
426,60717312.84309486,0.0,8730194.049828252,0.0029055409514709336,41292219.28177295,0.0,22756913.192424364,9.193178213306105e-05,96767921.20487039,0.0,808400000.0,239.62722684532372
427,60717312.84309486,0.0,42996427.03692812,0.010782438364539779,1127093896.844849,0.47176962362071045,22258486.725668453,0.0,96767921.20487039,0.0,808400000.0,21282.292898913336
428,60717312.84309486,0.0,50795044.686760105,0.014256338991478526,41292219.28177295,0.0,22258486.725668453,0.0,96767921.20487039,0.0,808400000.0,1171.5669444276991
429,60717312.84309486,0.0,6732153.153561959,0.002923090726123443,41292219.28177295,0.0,22258486.725668453,0.0,96767921.20487039,0.0,808400000.0,224.0640279250032
430,848869678.4057775,0.09214674085824126,0.0,0.0,10366352.226142775,0.0024748024234373727,28640895.65434783,0.0,154385062.98365566,0.0,644500000.0,14503.646655290198
431,32694901.094161935,0.0,408508639.8948135,0.045449283381045105,0.0,0.0,28640895.65434783,0.0,154385062.98365566,0.0,644500000.0,25802.723879412704
432,32694901.094161935,0.0,98358533.49300525,0.010627392402493956,0.0,0.0,28640895.65434783,0.0,154385062.98365566,0.0,644500000.0,5532.543659832521
433,32694901.094161935,0.0,14022596.380342197,0.002015857284879583,0.0,0.0,28640895.65434783,0.0,154385062.98365566,0.0,644500000.0,964.5756459185595
434,32694901.094161935,0.0,22766645.63252159,0.002895470994977026,51777084.40743826,0.011978260842830754,28640895.65434783,0.0,154385062.98365566,0.0,644500000.0,4150.826471537807
435,32694901.094161935,0.0,0.0,0.0,4180870.1288513346,0.0010587644246165308,28640895.65434783,0.0,154385062.98365566,0.0,644500000.0,224.1439583770338
436,46663393.419734314,0.0010723302573198504,18255343.63690811,0.0020191195143344893,0.0,0.0,38609469.771333516,0.0005193914485569247,154385062.98365566,0.0,644500000.0,1842.8031263315108
437,2341690030.3794594,0.13246113982412117,33326269.82689637,0.0027642671601984786,1697446976.1702452,0.24590534654986537,28640895.65434783,0.0,154385062.98365566,0.0,644500000.0,87146.1792478443
438,60854868.89984985,0.0020200641693571405,75778478.58953574,0.007101787665678616,0.0,0.0,28640895.65434783,0.0,154385062.98365566,0.0,644500000.0,3895.1360169805794
439,33973315.81374838,0.00012080631205108706,6819563.2084359825,0.0009991116069339476,0.0,0.0,28640895.65434783,0.0,154385062.98365566,0.0,644500000.0,481.101483914385
440,51901113.13420002,0.013356754691544568,42301082.18800538,0.0058348765207927086,88083707.48968166,0.10692588064368476,9687282.732678376,0.006860186618570225,102579288.95893322,0.0,115300000.0,0.0
441,37255203.23710208,0.0,498587043.11614394,0.4541708430433753,48047840.36663434,0.0,0.0,0.0,102579288.95893322,0.0,115300000.0,0.0
442,37255203.23710208,0.0,170790495.63511437,0.12638571825067688,48047840.36663434,0.0,0.0,0.0,102579288.95893322,0.0,115300000.0,0.0
443,37255203.23710208,0.0,55950793.00262343,0.022248215019802196,48047840.36663434,0.0,22084482.59456245,0.013887424773718045,102579288.95893322,0.0,115300000.0,0.0
444,37255203.23710208,0.0,67126022.67685157,0.03157898527698333,78270798.63265078,0.05645110856064217,13466727.788942538,0.0077985728094324604,102579288.95893322,0.0,115300000.0,0.0
445,37255203.23710208,0.0,38553532.637375854,0.000293340117288974,50635958.33307427,0.005218788046228819,63996584.83437724,0.035289025289251166,102579288.95893322,0.0,115300000.0,0.0
446,37255203.23710208,0.0,53261476.58172182,0.014180482584461807,48047840.36663434,0.0,145679329.17263067,0.06237991858631478,102579288.95893322,0.0,115300000.0,0.0
447,1246971137.763919,0.5785255875574261,90932866.96481743,0.03679717801496897,1329868114.379047,1.578968021026906,61611208.25745916,0.019877280636215498,102579288.95893322,0.0,115300000.0,0.0
448,37255203.23710208,0.0,150217648.64786273,0.0851845872591183,48047840.36663434,0.0,40944690.39651959,0.01666939863671706,102579288.95893322,0.0,115300000.0,0.0
449,37255203.23710208,0.0,48460697.33519694,0.011730902749545887,48047840.36663434,0.0,868195.984671791,0.0007600064348984572,102579288.95893322,0.0,115300000.0,0.0
450,631404456.645897,0.06559244445822665,38245121.951764055,0.0,29498609.55948929,0.0020599763314734262,11068771.68625446,0.0,119047428.63319229,0.0,273100000.0,9717.887897366669
451,72222705.9376919,0.0,426892515.93573374,0.04638364014026876,22167818.198803753,0.0,11068771.68625446,0.0,119047428.63319229,0.0,273100000.0,25627.301216227825
452,72222705.9376919,0.0,130895493.3317363,0.01072542722190735,22167818.198803753,0.0,11068771.68625446,0.0,119047428.63319229,0.0,273100000.0,5502.162425283968
453,72222705.9376919,0.0,48949038.27990234,0.0016563630168811413,22167818.198803753,0.0,11068771.68625446,0.0,119047428.63319229,0.0,273100000.0,780.201859721849
454,72222705.9376919,0.0,58345738.2068275,0.002637009137897219,29082178.238354735,0.0016167045405631778,11068771.68625446,0.0,119047428.63319229,0.0,273100000.0,1579.0800458221065
455,72222705.9376919,0.0,38245121.951764055,0.0,22167818.198803753,0.0,11068771.68625446,0.0,119047428.63319229,0.0,273100000.0,0.0
456,83253196.34598225,0.0009310356272129094,50396904.38272107,0.0013723766567623496,22167818.198803753,0.0,27828685.638935357,0.0009348886031334701,119047428.63319229,0.0,273100000.0,2022.593338865237
457,2767058802.5153027,0.16098703413168275,60012251.28409142,0.0018248715995121045,1729576065.5620458,0.2481907907143316,11068771.68625446,0.0,119047428.63319229,0.0,273100000.0,88723.91861889418
458,86140669.60934055,0.0009016000978560538,116967266.43139878,0.007157734094108421,22167818.198803753,0.0,11068771.68625446,0.0,119047428.63319229,0.0,273100000.0,3745.8320660749887
459,72222705.9376919,0.0,48357489.485653356,0.0013806662927108647,22167818.198803753,0.0,11068771.68625446,0.0,119047428.63319229,0.0,273100000.0,639.7498363238416
460,1476998777.126055,0.15931575937354894,38245121.951764055,0.0,49622725.1402255,0.0,29338710.7719367,0.0,53114002.716882035,0.0,30700000.0,21711.10016741687
461,32694901.094161935,0.0,498587043.11614394,0.05450050116520503,49622725.1402255,0.0,29338710.7719367,0.0,53114002.716882035,0.0,30700000.0,29731.00241449085
462,41092950.31931887,0.000882990792013285,170790495.63511437,0.015166286190081223,49622725.1402255,0.0,29338710.7719367,0.0,53114002.716882035,0.0,30700000.0,7920.389054501923
463,32694901.094161935,0.0,55950793.00262343,0.0026697858023762636,49622725.1402255,0.0,29338710.7719367,0.0,53114002.716882035,0.0,30700000.0,1253.0632722047947
464,65566416.92849016,0.003399136292662342,67015455.933801435,0.0037593349368381904,49622725.1402255,0.0,29338710.7719367,0.0,53114002.716882035,0.0,30700000.0,2401.5753864914504
465,43272786.60798062,0.0008865620309274055,38553532.637375854,3.520081407467688e-05,49622725.1402255,0.0,29338710.7719367,0.0,53114002.716882035,0.0,30700000.0,188.8760085849789
466,872722347.4250011,0.06565633578875535,40082791.92608095,0.00020663769065434079,49622725.1402255,0.0,37785658.07559024,0.0004552626607648994,53114002.716882035,0.0,30700000.0,9989.940683023038
467,2727530997.671773,0.16098703413168275,74223736.84738359,0.0030243661027276434,483750147.1790043,0.06555299328398022,29338710.7719367,0.0,53114002.716882035,0.0,30700000.0,39274.43618227966
468,1228920335.3682232,0.07654204151665289,50620080.82410314,0.001270149173094578,49622725.1402255,0.0,29338710.7719367,0.0,53114002.716882035,0.0,30700000.0,11136.173983370572
469,300295534.54460657,0.023308072854268103,39464811.26837958,0.0002131067011674741,49622725.1402255,0.0,29338710.7719367,0.0,53114002.716882035,0.0,30700000.0,3537.916128441887
470,60717312.84309486,0.0,42818415.6714978,0.0,59836041.93497027,0.01714236533694377,27361462.96777778,0.0,161447245.3856069,0.0,1336200000.0,3907.089691748666
471,60717312.84309486,0.0,135362813.21374357,0.011031014616481443,0.0,0.0,27361462.96777778,0.0,161447245.3856069,0.0,1336200000.0,5637.127034468256
472,60717312.84309486,0.0,60183732.655238,0.001968827457885482,15423933.199625041,0.0032609357673037305,27361462.96777778,0.0,161447245.3856069,0.0,1336200000.0,1672.029903459147
473,60717312.84309486,0.0,42818415.6714978,0.0,0.0,0.0,27361462.96777778,0.0,161447245.3856069,0.0,1336200000.0,0.0
474,60717312.84309486,0.0,45214412.37221849,0.0003132698925369991,53132889.87262707,0.012458731731409592,27361462.96777778,0.0,161447245.3856069,0.0,1336200000.0,2918.961086579535
475,60717312.84309486,0.0,42818415.6714978,0.0,4173652.6879702895,0.0010554142424727094,27361462.96777778,0.0,161447245.3856069,0.0,1336200000.0,224.08163242597576
476,60717312.84309486,0.0,42818415.6714978,0.0,0.0,0.0,32498089.09808027,0.0002758697163818177,161447245.3856069,0.0,1336200000.0,373.40259042515606
477,60717312.84309486,0.0,54360538.927680574,0.0010052825366962828,1706615541.1267242,0.24801186592400296,27361462.96777778,0.0,161447245.3856069,0.0,1336200000.0,66391.13017264736
478,60717312.84309486,0.0,63319627.69803269,0.001993833352878569,18424426.190344617,0.0033495213129878217,27361462.96777778,0.0,161447245.3856069,0.0,1336200000.0,1679.6365037967855
479,60717312.84309486,0.0,42818415.6714978,0.0,1313833.1552654053,0.0003565430621371628,27361462.96777778,0.0,161447245.3856069,0.0,1336200000.0,74.15376416807149
480,1481559079.268995,0.15931575937354894,0.0,0.0,94071085.79489794,0.02061972128852974,13903423.98391871,0.0,139495213.52017933,0.0,0.0,26704.833088737796
481,37255203.23710208,0.0,628749267.7461783,0.07218472755229866,20299287.62732069,0.0,13903423.98391871,0.0,139495213.52017933,0.0,0.0,39073.57879218426
482,37255203.23710208,0.0,319629654.76064616,0.03452028728508117,20299287.62732069,0.0,13903423.98391871,0.0,139495213.52017933,0.0,0.0,17991.481376674517
483,37255203.23710208,0.0,37214145.86091074,0.005404509636601466,20299287.62732069,0.0,15043952.039822455,0.00010688613211340854,139495213.52017933,0.0,0.0,2668.2898113121482
484,37255203.23710208,0.0,69893529.59013078,0.008916221331401814,204035329.83430183,0.043908719541934184,13903423.98391871,0.0,139495213.52017933,0.0,0.0,13593.570319270344
485,37255203.23710208,0.0,7379545.46240256,0.0010352628841212178,62595870.509104535,0.011006408499070988,46278898.12526113,0.002034037236570748,139495213.52017933,0.0,0.0,5299.1119278639
486,70346674.46197313,0.0027931068816387282,34634491.17351823,0.003913504820120777,20299287.62732069,0.0,150853543.50729528,0.007035832177088838,139495213.52017933,0.0,0.0,12544.081407079535
487,2732091299.814713,0.16098703413168275,141033933.28813905,0.011665486121610929,1847082370.957408,0.27547314616423296,13903423.98391871,0.0,139495213.52017933,0.0,0.0,94716.73292567345
488,73640056.2614024,0.0027048002935681614,236986171.59650922,0.022288159196549483,37005854.82416583,0.0030611615554150965,13903423.98391871,0.0,139495213.52017933,0.0,0.0,12433.224410018629
489,37255203.23710208,0.0,21047977.56352479,0.0031222767495153424,71237062.07735275,0.0140924819003127,13903423.98391871,0.0,139495213.52017933,0.0,0.0,4251.382793443017
490,83497824.69174261,0.0,106860238.4866137,0.0,1021421295.6070762,2.4189037990050495,9695195.36216505,0.0,96767921.20487039,0.0,84600000.0,0.0
491,83497824.69174261,0.0,152553410.96499497,0.06023739940562556,62481284.231883205,0.11066850150605811,9695195.36216505,0.0,96767921.20487039,0.0,84600000.0,0.0
492,83497824.69174261,0.0,113997210.58011633,0.008368825900910135,280970371.1789599,0.5016599525139198,9695195.36216505,0.0,96767921.20487039,0.0,84600000.0,0.0
493,83497824.69174261,0.0,106905643.37194642,6.754205953649077e-05,27807207.675155245,0.06473276578468345,9695195.36216505,0.0,96767921.20487039,0.0,84600000.0,0.0
494,83497824.69174261,0.0,109294021.7519023,0.0029531554897144555,684656443.9318185,1.3401973444708886,9695195.36216505,0.0,96767921.20487039,0.0,84600000.0,0.0
495,83497824.69174261,0.0,106860238.4866137,0.0,75733041.38335176,0.16290544807838003,9743500.253314778,3.198698324718856e-05,96767921.20487039,0.0,84600000.0,0.0
496,83497824.69174261,0.0,106860238.4866137,0.0,66528598.992462724,0.11828896538261076,102453645.26335941,0.04162298767387905,96767921.20487039,0.0,84600000.0,0.0
497,115819517.77696031,0.015590194431506086,110741030.16382575,0.002839184689646389,1897228888.3461242,2.433139134669797,9695195.36216505,0.0,96767921.20487039,0.0,84600000.0,0.0
